A,B,contrast,effect,isolated_B_minus_A,metric,model_id,mps_enabled,pair,paired_minus_isolated_effect,repetition,value
scene-0245,scene-0398,BA-AA,co_runner,,P50_ms,vit-upernet,False,pointpillars+vit-upernet,,1,-0.8827919999999949
scene-0245,scene-0398,BB-AB,co_runner,,P50_ms,vit-upernet,False,pointpillars+vit-upernet,,1,-0.7328690000000009
scene-0245,scene-0398,AB-AA,own_input,0.04250199999999893,P50_ms,vit-upernet,False,pointpillars+vit-upernet,-1.0080649999999949,1,-0.965562999999996
scene-0245,scene-0398,BB-BA,own_input,0.04250199999999893,P50_ms,vit-upernet,False,pointpillars+vit-upernet,-0.8581420000000008,1,-0.8156400000000019
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,vit-upernet,False,pointpillars+vit-upernet,,1,0.14992299999999403
scene-0245,scene-0398,BA-AA,co_runner,,P99_ms,vit-upernet,False,pointpillars+vit-upernet,,1,0.9800131199999953
scene-0245,scene-0398,BB-AB,co_runner,,P99_ms,vit-upernet,False,pointpillars+vit-upernet,,1,-0.16679264000000416
scene-0245,scene-0398,AB-AA,own_input,-0.14384265999999712,P99_ms,vit-upernet,False,pointpillars+vit-upernet,0.7604850999999968,1,0.6166424399999997
scene-0245,scene-0398,BB-BA,own_input,-0.14384265999999712,P99_ms,vit-upernet,False,pointpillars+vit-upernet,-0.38632066000000265,1,-0.5301633199999998
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,vit-upernet,False,pointpillars+vit-upernet,,1,-1.1468057599999995
scene-0245,scene-0398,BA-AA,co_runner,,P99_minus_P50_ms,vit-upernet,False,pointpillars+vit-upernet,,1,1.8628051199999902
scene-0245,scene-0398,BB-AB,co_runner,,P99_minus_P50_ms,vit-upernet,False,pointpillars+vit-upernet,,1,0.5660763599999967
scene-0245,scene-0398,AB-AA,own_input,-0.18634465999999605,P99_minus_P50_ms,vit-upernet,False,pointpillars+vit-upernet,1.7685500999999917,1,1.5822054399999956
scene-0245,scene-0398,BB-BA,own_input,-0.18634465999999605,P99_minus_P50_ms,vit-upernet,False,pointpillars+vit-upernet,0.4718213399999982,1,0.28547668000000215
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,vit-upernet,False,pointpillars+vit-upernet,,1,-1.2967287599999935
scene-0245,scene-0398,BA-AA,co_runner,,throughput_hz,vit-upernet,False,pointpillars+vit-upernet,,1,-0.0002986750561984053
scene-0245,scene-0398,BB-AB,co_runner,,throughput_hz,vit-upernet,False,pointpillars+vit-upernet,,1,-0.002359692286930226
scene-0245,scene-0398,AB-AA,own_input,-0.09210834423565828,throughput_hz,vit-upernet,False,pointpillars+vit-upernet,-0.008594922012726158,1,-0.10070326624838444
scene-0245,scene-0398,BB-BA,own_input,-0.09210834423565828,throughput_hz,vit-upernet,False,pointpillars+vit-upernet,-0.01065593924345798,1,-0.10276428347911626
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,vit-upernet,False,pointpillars+vit-upernet,,1,-0.002061017230731821
scene-0245,scene-0398,BA-AA,co_runner,,analysis_count,vit-upernet,False,pointpillars+vit-upernet,,1,0
scene-0245,scene-0398,BB-AB,co_runner,,analysis_count,vit-upernet,False,pointpillars+vit-upernet,,1,0
scene-0245,scene-0398,AB-AA,own_input,-2,analysis_count,vit-upernet,False,pointpillars+vit-upernet,0,1,-2
scene-0245,scene-0398,BB-BA,own_input,-2,analysis_count,vit-upernet,False,pointpillars+vit-upernet,0,1,-2
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,vit-upernet,False,pointpillars+vit-upernet,,1,0
scene-0245,scene-0398,BA-AA,co_runner,,analysis_unique_source_count,vit-upernet,False,pointpillars+vit-upernet,,1,0
scene-0245,scene-0398,BB-AB,co_runner,,analysis_unique_source_count,vit-upernet,False,pointpillars+vit-upernet,,1,0
scene-0245,scene-0398,AB-AA,own_input,-2,analysis_unique_source_count,vit-upernet,False,pointpillars+vit-upernet,0,1,-2
scene-0245,scene-0398,BB-BA,own_input,-2,analysis_unique_source_count,vit-upernet,False,pointpillars+vit-upernet,0,1,-2
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,vit-upernet,False,pointpillars+vit-upernet,,1,0
scene-0245,scene-0398,AB-AA,co_runner,,R,pointpillars,False,pointpillars+vit-upernet,,1,0.004482759701705863
scene-0245,scene-0398,BB-BA,co_runner,,R,pointpillars,False,pointpillars+vit-upernet,,1,-0.0024107359122054195
scene-0245,scene-0398,BA-AA,own_input,-0.015080467856004212,R,pointpillars,False,pointpillars+vit-upernet,-0.0016639828129333817,1,-0.016744450668937594
scene-0245,scene-0398,BB-AB,own_input,-0.015080467856004212,R,pointpillars,False,pointpillars+vit-upernet,-0.008557478426844664,1,-0.023637946282848876
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,R,pointpillars,False,pointpillars+vit-upernet,,1,-0.006893495613911282
scene-0245,scene-0398,AB-AA,co_runner,,P50_ms,pointpillars,False,pointpillars+vit-upernet,,1,0.2002095000000068
scene-0245,scene-0398,BB-BA,co_runner,,P50_ms,pointpillars,False,pointpillars+vit-upernet,,1,-0.2965805000000046
scene-0245,scene-0398,BA-AA,own_input,1.0801535000000015,P50_ms,pointpillars,False,pointpillars+vit-upernet,0.32557650000000393,1,1.4057300000000055
scene-0245,scene-0398,BB-AB,own_input,1.0801535000000015,P50_ms,pointpillars,False,pointpillars+vit-upernet,-0.17121350000000746,1,0.9089399999999941
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,pointpillars,False,pointpillars+vit-upernet,,1,-0.4967900000000114
scene-0245,scene-0398,AB-AA,co_runner,,P99_ms,pointpillars,False,pointpillars+vit-upernet,,1,0.5917990100000026
scene-0245,scene-0398,BB-BA,co_runner,,P99_ms,pointpillars,False,pointpillars+vit-upernet,,1,-0.6229660199999927
scene-0245,scene-0398,BA-AA,own_input,0.783091670000001,P99_ms,pointpillars,False,pointpillars+vit-upernet,0.4914497599999983,1,1.2745414299999993
scene-0245,scene-0398,BB-AB,own_input,0.783091670000001,P99_ms,pointpillars,False,pointpillars+vit-upernet,-0.723315269999997,1,0.05977640000000406
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,pointpillars,False,pointpillars+vit-upernet,,1,-1.2147650299999952
scene-0245,scene-0398,AB-AA,co_runner,,P99_minus_P50_ms,pointpillars,False,pointpillars+vit-upernet,,1,0.39158950999999576
scene-0245,scene-0398,BB-BA,co_runner,,P99_minus_P50_ms,pointpillars,False,pointpillars+vit-upernet,,1,-0.3263855199999881
scene-0245,scene-0398,BA-AA,own_input,-0.2970618300000005,P99_minus_P50_ms,pointpillars,False,pointpillars+vit-upernet,0.16587325999999436,1,-0.13118857000000617
scene-0245,scene-0398,BB-AB,own_input,-0.2970618300000005,P99_minus_P50_ms,pointpillars,False,pointpillars+vit-upernet,-0.5521017699999895,1,-0.84916359999999
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,pointpillars,False,pointpillars+vit-upernet,,1,-0.7179750299999839
scene-0245,scene-0398,AB-AA,co_runner,,throughput_hz,pointpillars,False,pointpillars+vit-upernet,,1,-0.2736440365961812
scene-0245,scene-0398,BB-BA,co_runner,,throughput_hz,pointpillars,False,pointpillars+vit-upernet,,1,0.03344671103964103
scene-0245,scene-0398,BA-AA,own_input,-0.1546320582426084,throughput_hz,pointpillars,False,pointpillars+vit-upernet,-0.572562626918085,1,-0.7271946851606934
scene-0245,scene-0398,BB-AB,own_input,-0.1546320582426084,throughput_hz,pointpillars,False,pointpillars+vit-upernet,-0.2654718792822628,1,-0.4201039375248712
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,pointpillars,False,pointpillars+vit-upernet,,1,0.3070907476358222
scene-0245,scene-0398,AB-AA,co_runner,,analysis_count,pointpillars,False,pointpillars+vit-upernet,,1,-5
scene-0245,scene-0398,BB-BA,co_runner,,analysis_count,pointpillars,False,pointpillars+vit-upernet,,1,1
scene-0245,scene-0398,BA-AA,own_input,-3,analysis_count,pointpillars,False,pointpillars+vit-upernet,-11,1,-14
scene-0245,scene-0398,BB-AB,own_input,-3,analysis_count,pointpillars,False,pointpillars+vit-upernet,-5,1,-8
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,pointpillars,False,pointpillars+vit-upernet,,1,6
scene-0245,scene-0398,AB-AA,co_runner,,analysis_unique_source_count,pointpillars,False,pointpillars+vit-upernet,,1,-5
scene-0245,scene-0398,BB-BA,co_runner,,analysis_unique_source_count,pointpillars,False,pointpillars+vit-upernet,,1,1
scene-0245,scene-0398,BA-AA,own_input,-3,analysis_unique_source_count,pointpillars,False,pointpillars+vit-upernet,-11,1,-14
scene-0245,scene-0398,BB-AB,own_input,-3,analysis_unique_source_count,pointpillars,False,pointpillars+vit-upernet,-5,1,-8
scene-0245,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,pointpillars,False,pointpillars+vit-upernet,,1,6
scene-0770,scene-0184,BA-AA,co_runner,,R,mask-rcnn,False,pointpillars+mask-rcnn,,1,0.0021920870226048855
scene-0770,scene-0184,BB-AB,co_runner,,R,mask-rcnn,False,pointpillars+mask-rcnn,,1,-0.022918330651189853
scene-0770,scene-0184,AB-AA,own_input,0.012777020080165055,R,mask-rcnn,False,pointpillars+mask-rcnn,0.04524937084605134,1,0.05802639092621639
scene-0770,scene-0184,BB-BA,own_input,0.012777020080165055,R,mask-rcnn,False,pointpillars+mask-rcnn,0.0201389531722566,1,0.032915973252421654
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,R,mask-rcnn,False,pointpillars+mask-rcnn,,1,-0.025110417673794738
scene-0770,scene-0184,BA-AA,co_runner,,P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,-0.04183100000000195
scene-0770,scene-0184,BB-AB,co_runner,,P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,1.4545705000000027
scene-0770,scene-0184,AB-AA,own_input,-6.930380500000005,P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,-4.8131944999999945,1,-11.743575
scene-0770,scene-0184,BB-BA,own_input,-6.930380500000005,P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,-3.31679299999999,1,-10.247173499999995
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,1.4964015000000046
scene-0770,scene-0184,BA-AA,co_runner,,P99_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,0.09236450000000218
scene-0770,scene-0184,BB-AB,co_runner,,P99_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,0.4396445
scene-0770,scene-0184,AB-AA,own_input,-6.976630250000007,P99_ms,mask-rcnn,False,pointpillars+mask-rcnn,-2.6134892499999935,1,-9.5901195
scene-0770,scene-0184,BB-BA,own_input,-6.976630250000007,P99_ms,mask-rcnn,False,pointpillars+mask-rcnn,-2.2662092499999957,1,-9.242839500000002
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,0.3472799999999978
scene-0770,scene-0184,BA-AA,co_runner,,P99_minus_P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,0.13419550000000413
scene-0770,scene-0184,BB-AB,co_runner,,P99_minus_P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,-1.0149260000000027
scene-0770,scene-0184,AB-AA,own_input,-0.0462497500000012,P99_minus_P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,2.199705250000001,1,2.1534554999999997
scene-0770,scene-0184,BB-BA,own_input,-0.0462497500000012,P99_minus_P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,1.0505837499999942,1,1.004333999999993
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,mask-rcnn,False,pointpillars+mask-rcnn,,1,-1.1491215000000068
scene-0770,scene-0184,BA-AA,co_runner,,throughput_hz,mask-rcnn,False,pointpillars+mask-rcnn,,1,0.0023540615506245643
scene-0770,scene-0184,BB-AB,co_runner,,throughput_hz,mask-rcnn,False,pointpillars+mask-rcnn,,1,-0.0030726220452734765
scene-0770,scene-0184,AB-AA,own_input,0.011426157467857578,throughput_hz,mask-rcnn,False,pointpillars+mask-rcnn,-0.0033635348762324213,1,0.008062622591625157
scene-0770,scene-0184,BB-BA,own_input,0.011426157467857578,throughput_hz,mask-rcnn,False,pointpillars+mask-rcnn,-0.008790218472130462,1,0.002635938995727116
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,mask-rcnn,False,pointpillars+mask-rcnn,,1,-0.005426683595898041
scene-0770,scene-0184,BA-AA,co_runner,,analysis_count,mask-rcnn,False,pointpillars+mask-rcnn,,1,0
scene-0770,scene-0184,BB-AB,co_runner,,analysis_count,mask-rcnn,False,pointpillars+mask-rcnn,,1,0
scene-0770,scene-0184,AB-AA,own_input,0,analysis_count,mask-rcnn,False,pointpillars+mask-rcnn,0,1,0
scene-0770,scene-0184,BB-BA,own_input,0,analysis_count,mask-rcnn,False,pointpillars+mask-rcnn,0,1,0
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,mask-rcnn,False,pointpillars+mask-rcnn,,1,0
scene-0770,scene-0184,BA-AA,co_runner,,analysis_unique_source_count,mask-rcnn,False,pointpillars+mask-rcnn,,1,0
scene-0770,scene-0184,BB-AB,co_runner,,analysis_unique_source_count,mask-rcnn,False,pointpillars+mask-rcnn,,1,0
scene-0770,scene-0184,AB-AA,own_input,0,analysis_unique_source_count,mask-rcnn,False,pointpillars+mask-rcnn,0,1,0
scene-0770,scene-0184,BB-BA,own_input,0,analysis_unique_source_count,mask-rcnn,False,pointpillars+mask-rcnn,0,1,0
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,mask-rcnn,False,pointpillars+mask-rcnn,,1,0
scene-0770,scene-0184,AB-AA,co_runner,,R,pointpillars,False,pointpillars+mask-rcnn,,1,-0.010585412538974485
scene-0770,scene-0184,BB-BA,co_runner,,R,pointpillars,False,pointpillars+mask-rcnn,,1,0.04195782321483216
scene-0770,scene-0184,BA-AA,own_input,-0.004141257200985626,R,pointpillars,False,pointpillars+mask-rcnn,0.30417462789152877,1,0.30003337069054314
scene-0770,scene-0184,BB-AB,own_input,-0.004141257200985626,R,pointpillars,False,pointpillars+mask-rcnn,0.35671786364533536,1,0.35257660644434974
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,R,pointpillars,False,pointpillars+mask-rcnn,,1,0.05254323575380664
scene-0770,scene-0184,AB-AA,co_runner,,P50_ms,pointpillars,False,pointpillars+mask-rcnn,,1,-7.577781999999992
scene-0770,scene-0184,BB-BA,co_runner,,P50_ms,pointpillars,False,pointpillars+mask-rcnn,,1,-7.457690499999998
scene-0770,scene-0184,BA-AA,own_input,2.0198099999999997,P50_ms,pointpillars,False,pointpillars+mask-rcnn,-0.8158819999999949,1,1.2039280000000048
scene-0770,scene-0184,BB-AB,own_input,2.0198099999999997,P50_ms,pointpillars,False,pointpillars+mask-rcnn,-0.6957905000000011,1,1.3240194999999986
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,pointpillars,False,pointpillars+mask-rcnn,,1,0.1200915000000009
scene-0770,scene-0184,AB-AA,co_runner,,P99_ms,pointpillars,False,pointpillars+mask-rcnn,,1,-8.659298659999997
scene-0770,scene-0184,BB-BA,co_runner,,P99_ms,pointpillars,False,pointpillars+mask-rcnn,,1,-7.608258960000015
scene-0770,scene-0184,BA-AA,own_input,2.0477687000000024,P99_ms,pointpillars,False,pointpillars+mask-rcnn,19.59776849000001,1,21.645537190000013
scene-0770,scene-0184,BB-AB,own_input,2.0477687000000024,P99_ms,pointpillars,False,pointpillars+mask-rcnn,20.648808189999993,1,22.696576889999996
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,pointpillars,False,pointpillars+mask-rcnn,,1,1.0510396999999756
scene-0770,scene-0184,AB-AA,co_runner,,P99_minus_P50_ms,pointpillars,False,pointpillars+mask-rcnn,,1,-1.0815166600000055
scene-0770,scene-0184,BB-BA,co_runner,,P99_minus_P50_ms,pointpillars,False,pointpillars+mask-rcnn,,1,-0.15056846000001656
scene-0770,scene-0184,BA-AA,own_input,0.02795870000000278,P99_minus_P50_ms,pointpillars,False,pointpillars+mask-rcnn,20.413650490000006,1,20.44160919000001
scene-0770,scene-0184,BB-AB,own_input,0.02795870000000278,P99_minus_P50_ms,pointpillars,False,pointpillars+mask-rcnn,21.344598689999994,1,21.372557389999997
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,pointpillars,False,pointpillars+mask-rcnn,,1,0.9309481999999889
scene-0770,scene-0184,AB-AA,co_runner,,throughput_hz,pointpillars,False,pointpillars+mask-rcnn,,1,3.01504037671997
scene-0770,scene-0184,BB-BA,co_runner,,throughput_hz,pointpillars,False,pointpillars+mask-rcnn,,1,2.6415030629629523
scene-0770,scene-0184,BA-AA,own_input,0.0012928277995314374,throughput_hz,pointpillars,False,pointpillars+mask-rcnn,-0.5654300759855442,1,-0.5641372481860127
scene-0770,scene-0184,BB-AB,own_input,0.0012928277995314374,throughput_hz,pointpillars,False,pointpillars+mask-rcnn,-0.9389673897425617,1,-0.9376745619430302
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,pointpillars,False,pointpillars+mask-rcnn,,1,-0.37353731375701926
scene-0770,scene-0184,AB-AA,co_runner,,analysis_count,pointpillars,False,pointpillars+mask-rcnn,,1,58
scene-0770,scene-0184,BB-BA,co_runner,,analysis_count,pointpillars,False,pointpillars+mask-rcnn,,1,51
scene-0770,scene-0184,BA-AA,own_input,0,analysis_count,pointpillars,False,pointpillars+mask-rcnn,-11,1,-11
scene-0770,scene-0184,BB-AB,own_input,0,analysis_count,pointpillars,False,pointpillars+mask-rcnn,-18,1,-18
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,pointpillars,False,pointpillars+mask-rcnn,,1,-7
scene-0770,scene-0184,AB-AA,co_runner,,analysis_unique_source_count,pointpillars,False,pointpillars+mask-rcnn,,1,58
scene-0770,scene-0184,BB-BA,co_runner,,analysis_unique_source_count,pointpillars,False,pointpillars+mask-rcnn,,1,51
scene-0770,scene-0184,BA-AA,own_input,0,analysis_unique_source_count,pointpillars,False,pointpillars+mask-rcnn,-11,1,-11
scene-0770,scene-0184,BB-AB,own_input,0,analysis_unique_source_count,pointpillars,False,pointpillars+mask-rcnn,-18,1,-18
scene-0770,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,pointpillars,False,pointpillars+mask-rcnn,,1,-7
scene-0770,scene-0245,BA-AA,co_runner,,R,yolov3,True,3dssd+yolov3,,1,0.09857719074264557
scene-0770,scene-0245,BB-AB,co_runner,,R,yolov3,True,3dssd+yolov3,,1,-0.009716147786943963
scene-0770,scene-0245,AB-AA,own_input,-0.12605725255970346,R,yolov3,True,3dssd+yolov3,0.29079855375390395,1,0.16474130119420047
scene-0770,scene-0245,BB-BA,own_input,-0.12605725255970346,R,yolov3,True,3dssd+yolov3,0.1825052152243144,1,0.05644796266461094
scene-0770,scene-0245,BB-BA-AB+AA,interaction,,R,yolov3,True,3dssd+yolov3,,1,-0.10829333852958953
scene-0770,scene-0245,BA-AA,co_runner,,P50_ms,yolov3,True,3dssd+yolov3,,1,0.04842500000000172
scene-0770,scene-0245,BB-AB,co_runner,,P50_ms,yolov3,True,3dssd+yolov3,,1,0.289199
scene-0770,scene-0245,AB-AA,own_input,0.14147950000000087,P50_ms,yolov3,True,3dssd+yolov3,-0.20689449999999887,1,-0.065414999999998
scene-0770,scene-0245,BB-BA,own_input,0.14147950000000087,P50_ms,yolov3,True,3dssd+yolov3,0.033879499999999396,1,0.17535900000000026
scene-0770,scene-0245,BB-BA-AB+AA,interaction,,P50_ms,yolov3,True,3dssd+yolov3,,1,0.24077399999999827
scene-0770,scene-0245,BA-AA,co_runner,,P99_ms,yolov3,True,3dssd+yolov3,,1,0.9902325000000012
scene-0770,scene-0245,BB-AB,co_runner,,P99_ms,yolov3,True,3dssd+yolov3,,1,0.30656656000000027
scene-0770,scene-0245,AB-AA,own_input,-0.9617298000000005,P99_ms,yolov3,True,3dssd+yolov3,2.4195131500000002,1,1.4577833499999997
scene-0770,scene-0245,BB-BA,own_input,-0.9617298000000005,P99_ms,yolov3,True,3dssd+yolov3,1.7358472099999993,1,0.7741174099999988
scene-0770,scene-0245,BB-BA-AB+AA,interaction,,P99_ms,yolov3,True,3dssd+yolov3,,1,-0.6836659400000009
scene-0770,scene-0245,BA-AA,co_runner,,P99_minus_P50_ms,yolov3,True,3dssd+yolov3,,1,0.9418074999999995
scene-0770,scene-0245,BB-AB,co_runner,,P99_minus_P50_ms,yolov3,True,3dssd+yolov3,,1,0.01736756000000028
scene-0770,scene-0245,AB-AA,own_input,-1.1032093000000014,P99_minus_P50_ms,yolov3,True,3dssd+yolov3,2.626407649999999,1,1.5231983499999977
scene-0770,scene-0245,BB-BA,own_input,-1.1032093000000014,P99_minus_P50_ms,yolov3,True,3dssd+yolov3,1.70196771,1,0.5987584099999985
scene-0770,scene-0245,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,yolov3,True,3dssd+yolov3,,1,-0.9244399399999992
scene-0770,scene-0245,BA-AA,co_runner,,throughput_hz,yolov3,True,3dssd+yolov3,,1,0.043337039931193644
scene-0770,scene-0245,BB-AB,co_runner,,throughput_hz,yolov3,True,3dssd+yolov3,,1,-0.001578012867357259
scene-0770,scene-0245,AB-AA,own_input,-0.06642512329713668,throughput_hz,yolov3,True,3dssd+yolov3,0.04798685006586467,1,-0.018438273231272007
scene-0770,scene-0245,BB-BA,own_input,-0.06642512329713668,throughput_hz,yolov3,True,3dssd+yolov3,0.0030717972673137695,1,-0.06335332602982291
scene-0770,scene-0245,BB-BA-AB+AA,interaction,,throughput_hz,yolov3,True,3dssd+yolov3,,1,-0.0449150527985509
scene-0770,scene-0245,BA-AA,co_runner,,analysis_count,yolov3,True,3dssd+yolov3,,1,0
scene-0770,scene-0245,BB-AB,co_runner,,analysis_count,yolov3,True,3dssd+yolov3,,1,0
scene-0770,scene-0245,AB-AA,own_input,-1,analysis_count,yolov3,True,3dssd+yolov3,0,1,-1
scene-0770,scene-0245,BB-BA,own_input,-1,analysis_count,yolov3,True,3dssd+yolov3,0,1,-1
scene-0770,scene-0245,BB-BA-AB+AA,interaction,,analysis_count,yolov3,True,3dssd+yolov3,,1,0
scene-0770,scene-0245,BA-AA,co_runner,,analysis_unique_source_count,yolov3,True,3dssd+yolov3,,1,0
scene-0770,scene-0245,BB-AB,co_runner,,analysis_unique_source_count,yolov3,True,3dssd+yolov3,,1,0
