P50_ms,P99_ms,component,covariance_share,execution_id,first_difference_pearson,mean_ms,mps_enabled,pearson,scene_id,std_ms,total_latency_endpoint_gap_ms
0.9331505,1.29327725,host_module_wall:data_preprocessor,-0.0021892241507748835,i2-i31-0770,-0.19597805267046453,0.9481351814159291,True,-0.007839349627070329,scene-0770,0.1270054588428506,0.1185917500000001
10.3408725,10.9585705,host_module_wall:decoder,0.2050277232168243,i2-i31-0770,0.4025272071218386,10.38139610619469,True,0.4939359617097457,scene-0770,0.18877919663254125,0.7077314999999995
26.8173715,28.016274250000002,host_module_wall:encoder,0.3404146037921697,i2-i31-0770,0.7611815768871909,26.861745203539822,True,0.7149805410572866,scene-0770,0.21653402671092795,0.5189542500000002
0.4005755,0.511871,host_module_wall:neck,0.01667427444825731,i2-i31-0770,0.2791348491202561,0.3883458008849558,True,0.18131844248857898,scene-0770,0.041823190195229856,0.006468499999999988
1.4643424999999999,2.0441439999999997,host_module_wall:positional_encoding,0.03319302806648631,i2-i31-0770,0.24200152422172877,1.5607622654867255,True,0.0736895680224391,scene-0770,0.2048580591504834,-0.12586624999999985
0.0,0.000576,api_gap:cuKernelGetFunction,-2.0004797026795725e-05,i2-i31-0398,-0.1496375856137439,6.163228699551569e-05,True,-0.06645994235327876,scene-0398,0.0001513638127182295,6.577999999999966e-05
0.0,0.0015443800000000006,api_gap:cuLaunchKernel,-5.590315783584242e-07,i2-i31-0398,-0.0859854704253762,0.00026715695067264575,True,-0.0007251368270269955,scene-0398,0.0003876718337754359,-0.000673
0.002241,0.004023560000000001,api_gap:cudaEventCreateWithFlags,0.00023007364086445495,i2-i31-0398,0.10824025468285176,0.0023961928251121077,True,0.14359161529638556,scene-0398,0.0008057228008917038,0.00031520000000000007
0.002335,0.0033673600000000002,api_gap:cudaEventRecord,0.0001251492803009671,i2-i31-0398,0.24822732281787258,0.0024442735426008964,True,0.22815190615818984,scene-0398,0.0002758367483159753,0.0004134999999999998
0.001789,0.00472294,api_gap:cudaEventSynchronize,0.00021429051561095634,i2-i31-0398,0.015671507636868375,0.001935910313901345,True,0.12537011340951387,scene-0398,0.0008595216111466614,0.00011562000000000009
1.408375,1.59268608,api_gap:cudaLaunchKernel,0.07975729072472786,i2-i31-0398,0.5181469269054673,1.4171329820627803,True,0.6780999586705949,scene-0398,0.05914588639009169,0.08161399999999985
0.0,0.001152,api_gap:cudaLaunchKernelExC,1.2514202641022715e-05,i2-i31-0398,-0.07552738731949758,0.00015947533632286993,True,0.021187296484758294,scene-0398,0.0002970130345039517,0.0
0.0,0.0,api_gap:cudaMalloc,-0.0005689882824090829,i2-i31-0398,-0.042144246944606646,0.0005545695067264574,True,-0.034627307143393175,scene-0398,0.008262899550978666,0.0
0.427531,0.5268143200000001,api_gap:cudaMemcpyAsync,0.015838767488330137,i2-i31-0398,-0.03674698843891001,0.4311377937219731,True,0.24007383437774146,scene-0398,0.03317603069404412,-0.0040708800000000545
0.098036,0.12283056,api_gap:cudaMemsetAsync,0.0077092153638257015,i2-i31-0398,0.46309885789061095,0.09926620627802689,True,0.5442814346259908,scene-0398,0.007122533934180169,-0.0031072000000000044
0.0,0.0,api_gap:cudaStreamIsCapturing,0.0,i2-i31-0398,,0.0,True,,scene-0398,0.0,0.0
0.546056,0.592971,api_gap:cudaStreamSynchronize,0.012781688944193546,i2-i31-0398,0.3835934546016551,0.548552399103139,True,0.28739787977672365,scene-0398,0.02236415811565198,0.033442639999999746
0.330724,0.37954931999999997,copy_in_gap_ms,0.0025632327918342413,i2-i31-0398,-0.1795597976941323,0.3334536547085202,True,0.07644612357002772,scene-0398,0.01686088832650287,-0.0012960599999999878
6.012711,7.11265074,gap_outside_cuda_api_ms,0.5565068683291116,i2-i31-0398,0.6627577926192746,6.080987085201794,True,0.7603729711917727,scene-0398,0.36803720820273783,0.5918277799999991
1.499155,1.8560508,gap_outside_module_ms,0.09201162186500127,i2-i31-0398,0.5539162846796926,1.5148149596412557,True,0.5985525875042257,scene-0398,0.07730155726886227,-0.06033132000000019
8.175806,9.46282558,gap_without_copy_ms,0.6700230735867578,i2-i31-0398,0.6666962796520947,8.251442022421525,True,0.7649152986692513,scene-0398,0.4404780600014599,0.7012394999999998
0.105032,0.13822666,host_module_gap:backbone,0.003824645094724437,i2-i31-0398,-0.06734737582011369,0.10418960986547088,True,0.17426783973998178,scene-0398,0.01103625593338462,0.012162719999999988
1.259018,1.6520868600000003,host_module_gap:bbox_head,0.11733419073435628,i2-i31-0398,0.4541004357474444,1.2750919461883408,True,0.5348758342794678,scene-0398,0.11031116597615821,0.03060280000000004
0.879993,1.21689284,host_module_gap:data_preprocessor,0.022982859866958364,i2-i31-0398,-0.09267005065358451,0.8859541076233184,True,0.10226329540581912,scene-0398,0.11301397619107809,0.044720739999999926
3.624023,4.2704348,host_module_gap:decoder,0.33109302863452433,i2-i31-0398,0.5491603155344137,3.6710165515695063,True,0.674701188710853,scene-0398,0.24676663040178817,0.28352107999999987
1.104399,1.5668631400000002,host_module_gap:encoder,0.10505604068284508,i2-i31-0398,0.5942173215886227,1.1247955829596412,True,0.6188564538825044,scene-0398,0.08536482894620254,0.38934614000000023
0.00192,0.005432960000000001,host_module_gap:neck,-0.00040748450305889435,i2-i31-0398,0.022834187311557005,0.002293834080717489,True,-0.12830653642985507,scene-0398,0.00159701937458025,-0.0006131199999999952
0.006945,0.009763840000000001,host_module_gap:positional_encoding,0.0006914040032412006,i2-i31-0398,-0.12404483343924322,0.006739085201793722,True,0.20265465704937377,scene-0398,0.0017156281797162866,0.0005343999999999965
3.791003,4.7586333000000005,host_module_wall:backbone,0.21454571453976534,i2-i31-0398,-0.01399582310620218,3.9893366950672644,True,0.19637581149098993,scene-0398,0.5493886981887427,0.2518594199999993
1.706561,2.1078468200000002,host_module_wall:bbox_head,0.119994033729096,i2-i31-0398,0.4584754540394791,1.72421766367713,True,0.5449631754479353,scene-0398,0.11072364280114677,0.02339333999999993
0.952921,1.2869377800000001,host_module_wall:data_preprocessor,0.02339324093694411,i2-i31-0398,-0.09185987449540654,0.9591219730941704,True,0.1051594542826488,scene-0398,0.11186389571227852,0.04630637999999987
10.310726,11.04146788,host_module_wall:decoder,0.3616826354503184,i2-i31-0398,0.6735427787789658,10.364057865470851,True,0.7556295682787023,scene-0398,0.24069473160123758,0.28918157999999927
26.732326,27.66064888,host_module_wall:encoder,0.25966986719819013,i2-i31-0398,0.6573856798154533,26.776302587443947,True,0.5913111320830389,scene-0398,0.22082760907435908,1.7464331200000025
0.366565,0.462219,host_module_wall:neck,0.01951096991878592,i2-i31-0398,0.05768562993477917,0.37958283856502245,True,0.22039729092545202,scene-0398,0.04451644519630518,0.018692559999999803
