Input,Model,Layer,Start Timestamp,End Timestamp,Elapsed Time,GPU Turnaround Time,GPU Computation Time,GPU Wait Time,Internal Memcpy Size,External Memcpy Size
17dcee974ba349e884f676670d0c66e7,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7262371539,7311369314,48.997775,0.0,0.0,0.0,0,0
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,image_encode,7311855862,7333169538,21.313676,0.0,0.0,0.0,0,0
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7333434081,7372353434,38.919353,0.0,0.0,0.0,0,0
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,image_decode,7333791058,7338364943,4.573885,0.0,0.0,0.0,0,0
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,e2e,7338397868,7372915590,34.517722,32.726265999999995,28.192016,4.534249999999997,13571088,2999623
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7339884240,7341021066,1.136826,0.8732869999999999,0.302722,0.570565,12386304,2999274
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7341060097,7356616244,15.556147,15.448965,15.331493,0.1174719999999993,0,0
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7356638906,7361721912,5.083006,5.019243,5.001259,0.0179839999999993,0,0
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7361744951,7368755453,7.010502,6.903290999999999,4.822792,2.080499,1159568,281
98bea7c1f83340119051b7b7a0185033,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7368770033,7372861588,4.091555,3.989699,2.73375,1.2559490000000002,25216,68
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7372824680,7411233509,38.408829,0.0,0.0,0.0,0,0
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7373603219,7373895739,0.29252,0.0,0.0,0.0,0,0
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7373927106,7422014603,48.087497,28.26082,19.031558,9.229262,48076160,590869
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7393330912,7399910514,6.579602,6.243766,5.773553,0.4702130000000002,6953720,512012
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7399956107,7407090508,7.134401,7.092477,6.605271999999999,0.4872050000000003,0,0
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7407141972,7407576053,0.434081,0.3863069999999999,0.2200329999999999,0.1662739999999999,40960000,20
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7407590575,7409724286,2.133711,2.048146,1.676558,0.371588,0,0
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7409741303,7410607458,0.866155,0.7962309999999999,0.717734,0.0784969999999999,0,0
42b710c632b04a9d993f90a3eedeafad,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7410627718,7421956228,11.32851,11.207041,4.03716,7.169881,162440,78837
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,image_encode,7411666792,7432737096,21.070304,0.0,0.0,0.0,0,0
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7422519365,7422719172,0.1998069999999999,0.0,0.0,0.0,0,0
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7422737451,7619253916,196.516465,32.721178,18.388897,14.332281000000002,7010244,536054
e43216b727034496ace6ff258b3b3790,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7433051475,7476683852,43.632377,0.0,0.0,0.0,0,0
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,image_decode,7433445524,7440906656,7.461132,0.0,0.0,0.0,0,0
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,e2e,7440965141,7486904596,45.939455,35.457361,28.302356,7.155004999999999,13570000,2999623
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7451152122,7455006638,3.854516,3.566334,0.317826,3.248508,12386304,2999274
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7455053239,7470621402,15.568162999999998,15.437765,15.321092,0.1166729999999987,0,0
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7470651495,7475908612,5.257117,5.171372,5.153195999999999,0.0181760000000004,0,0
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7475936418,7482826596,6.890178,6.776762,4.821448999999999,1.9553130000000003,1159568,281
a2826a5b733444768112e5ce6af29951,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7477222971,7515325900,38.102929,0.0,0.0,0.0,0,0
98f86e7371c241c0838522e4c9c06e4c,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7482841454,7486856018,4.014564,3.917026,2.688793,1.228233,24128,68
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,image_encode,7515620012,7536633176,21.013164,0.0,0.0,0.0,0,0
2b0924d431f54f2490283d68011ef532,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7536964040,7578008660,41.04462,0.0,0.0,0.0,0,0
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,image_decode,7537246987,7543915763,6.668775999999999,0.0,0.0,0.0,0,0
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,e2e,7543945630,7584832465,40.886835,36.849501,28.29554,8.553960999999997,13569408,2999623
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7547624835,7548772231,1.147396,0.897863,0.294369,0.603494,12386304,2999274
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7548811699,7564505832,15.694133,15.575878,15.460133,0.1157450000000004,0,0
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7564560756,7569708369,5.147613,5.014698999999999,4.996491,0.0182079999999995,0,0
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7569748214,7579256224,9.50801,9.334769,4.864427,4.470342,1159568,281
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7578494411,7616643210,38.148799,0.0,0.0,0.0,0,0
b2b0b6261d1f4b37811fe48ec64dcb2e,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7579289416,7584760219,5.470803,5.302446,2.68012,2.622326,23536,68
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7586085260,7592932458,6.847198,6.465847999999999,5.757394,0.7084539999999997,6878784,512420
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7592993701,7600256999,7.263298,6.898874999999999,6.161973,0.7369019999999997,0,0
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7600329832,7600981020,0.651188,0.582982,0.083073,0.499909,0,20
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7601007250,7603318424,2.311174,2.203379,1.5171979999999998,0.6861810000000002,0,0
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7603350446,7604293968,0.943522,0.830951,0.6898299999999999,0.141121,0,0
23e07667d78746b7b855320d9e760fab,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7604327661,7619210660,14.882999,14.736895,4.178181,10.558713999999998,131460,23614
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,image_encode,7616978149,7638085343,21.107194,0.0,0.0,0.0,0,0
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7619776894,7619991756,0.214862,0.0,0.0,0.0,0,0
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7620008819,7684874887,64.866068,57.003499,18.800642,38.202857,47974496,561939
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7627543585,7634051013,6.507428,6.218422,5.781585,0.4368369999999997,6896736,510888
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7634092910,7641085305,6.992394999999999,6.952252,6.68521,0.267042,0,0
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7638416109,7676829328,38.413219,0.0,0.0,0.0,0,0
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,image_decode,7638629511,7645949006,7.319495,0.0,0.0,0.0,0,0
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7641130873,7641551837,0.420964,0.3256989999999999,0.186883,0.1388159999999999,40960000,12
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7641565126,7643697188,2.132062,2.056018,1.976306,0.079712,0,0
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7643715381,7644578268,0.862887,0.744134,0.726022,0.018112,0,0
6a3d9e08fc424a618d8e7042597dea16,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7644596906,7684811346,40.21444,39.952568,3.44342,36.509148,117760,51039
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,e2e,7645987727,7690581926,44.594199,35.931094,30.486628,5.444466000000002,13569600,2999623
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7654330834,7655729068,1.398234,1.124458,0.3792669999999999,0.7451909999999999,12386304,2999274
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7655776944,7673054192,17.277248,17.110836,16.87333,0.2375059999999997,0,0
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7673083814,7678723693,5.639879,5.505167999999999,5.486864,0.0183039999999996,0,0
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,image_encode,7677170931,7698213112,21.042181,0.0,0.0,0.0,0,0
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7678767877,7686444762,7.676884999999999,7.479969,5.03361,2.446359,1159568,281
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7685453876,7685667266,0.21339,0.0,0.0,0.0,0,0
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7685682310,7766215100,80.53278999999999,60.639594,18.218687,42.420907,47929984,585489
5cb16b78f5b84135ac616ebeaae3d5b9,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7686459336,7690535622,4.076286,3.973762,2.713557,1.260205,23728,68
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7698559067,7737376477,38.81741,0.0,0.0,0.0,0,0
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,image_decode,7698747095,7713550016,14.802921,0.0,0.0,0.0,0,0
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7705121646,7711724947,6.603301,6.251734,5.788563,0.463171,6803808,511192
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7711772246,7718538255,6.766009,6.685881999999999,6.308854999999999,0.377027,0,0
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,e2e,7713606263,7761640653,48.03439,38.078952,29.961025,8.117927000000002,13569984,2999623
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7718624471,7719136653,0.512182,0.4411879999999999,0.204002,0.2371859999999999,40960000,12
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7719153868,7721312194,2.158326,2.058386,1.566254,0.492132,0,0
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7721333757,7722335561,1.001804,0.921448,0.913224,0.008224,0,0
8f0f18bdf0564593b67bee2f72f840a3,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7722360065,7766155265,43.7952,43.653784,3.436541,40.217243,166176,74285
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7723295224,7724733031,1.4378069999999998,1.144937,0.358466,0.7864709999999999,12386304,2999274
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7724781441,7741620736,16.839295,16.681648,16.454893,0.2267550000000007,0,0
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7737954926,7778640610,40.685684,0.0,0.0,0.0,0,0
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7741650115,7747194936,5.544821,5.392014,5.373549,0.0184649999999999,0,0
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7747280073,7756528125,9.248052,9.067246,5.083309,3.983936999999999,1159568,281
05212a3120a741be86a0d543d72bb8cd,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7756542822,7761596130,5.053308,4.957259,2.690808,2.2664509999999995,24112,68
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7766766726,7766969007,0.202281,0.0,0.0,0.0,0,0
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7766985253,7801034752,34.049499,27.98821,16.755128,11.233082,47896500,578642
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7772717326,7779127758,6.410432,6.152373,5.709522,0.4428510000000001,6768960,510300
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,image_encode,7779004408,7800287457,21.283049,0.0,0.0,0.0,0,0
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7779170070,7785894592,6.724522,6.682586,4.606858,2.075728,0,0
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7785941547,7786355911,0.4143639999999999,0.352195,0.213091,0.1391039999999999,40960000,8
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7786369889,7788506416,2.136527,2.057138,1.547789,0.5093489999999998,0,0
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7788524664,7789460976,0.936312,0.807591,0.66343,0.1441609999999999,0,0
4189114b2e144e9886846420cc015caa,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7789480921,7800993507,11.512586,11.394563,4.013222,7.381341,167540,68334
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7800626273,7848038948,47.412675,0.0,0.0,0.0,0,0
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,image_decode,7800875056,7806947312,6.072255999999999,0.0,0.0,0.0,0,0
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7801552922,7801748557,0.195635,0.0,0.0,0.0,0,0
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7801763124,7912550477,110.787353,71.525257,19.490919,52.034338,6927344,570678
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,e2e,7806973726,7874608722,67.634996,51.571549,34.279691,17.291857999999998,13570240,2999623
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7822765965,7824022999,1.257034,0.993961,0.335524,0.6584369999999999,12386304,2999274
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7824066532,7839634902,15.56837,15.454181,15.336389,0.1177920000000014,0,0
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7839682021,7849406044,9.724023,9.606387,9.588819,0.0175680000000006,0,0
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7840662689,7857429500,16.766811,16.470446,7.124253,9.346193,6809088,510288
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,image_encode,7848373177,7869413390,21.040213,0.0,0.0,0.0,0,0
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7849438610,7866564210,17.1256,14.939201,6.341975,8.597226,1159568,281
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7857473456,7865189272,7.715815999999999,7.120572999999999,6.827163,0.2934099999999997,0,0
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7865310872,7866529247,1.218375,1.169195,0.050144,1.119051,0,20
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7866543996,7868721952,2.177956,2.044882,1.765744,0.2791379999999999,0,0
8db4501d5a004755b7c132039223e3dc,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7866578891,7874558393,7.979501999999999,7.900900999999999,2.676984,5.223916999999999,24368,68
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7868740315,7869767088,1.026773,0.553188,0.54538,0.007808,0,0
d95421f3a7364cdbaa7f2c7883e01b75,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7869746639,7908425462,38.678823,0.0,0.0,0.0,0,0
1a76d28269b440a98751b786e9c30741,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7869787987,7912485858,42.697871,42.001514,3.176955,38.824559,118256,60370
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,image_decode,7875005449,7879630901,4.625452,0.0,0.0,0.0,0,0
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,e2e,7879653734,7918735812,39.082078,36.062806,30.254016,5.808790000000002,13570736,2999623
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7882403662,7883449649,1.045987,0.875559,0.32205,0.553509,12386304,2999274
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7883483908,7900943201,17.459293,17.314453,16.750992,0.5634610000000002,0,0
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7900969630,7906538340,5.568709999999999,5.457583,5.438926,0.0186570000000001,0,0
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7906559608,7914325614,7.766006,7.586176999999999,5.033481999999999,2.552695,1159568,281
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,image_encode,7908919784,7929892099,20.972315,0.0,0.0,0.0,0,0
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7913126336,7913342452,0.216116,0.0,0.0,0.0,0,0
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7913360278,7985190200,71.829922,61.679252,17.621689,44.057563,6906192,595988
5192015f52e7431ebef0874501c3e72c,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7914342273,7918685273,4.343,4.228835999999999,2.708566,1.5202699999999996,24864,68
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7923113866,7929578548,6.464682,6.176597999999999,5.765232999999999,0.411365,6737280,509272
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,7929623676,7936315343,6.691667,6.651449,5.519568,1.131881,0,0
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7930262849,7970733076,40.470227,0.0,0.0,0.0,0,0
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,image_decode,7930483771,7937770062,7.286290999999999,0.0,0.0,0.0,0,0
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,7936363955,7936792813,0.4288579999999999,0.382339,0.087072,0.295267,0,20
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,7936806566,7938951689,2.145123,2.056658,1.750799,0.3058590000000001,0,0
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,e2e,7937807192,7984945067,47.137875,40.889216,30.27914,10.610076,13570848,2999623
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,7938984687,7939918726,0.934039,0.479556,0.416035,0.063521,0,0
20af5e8d84824051912a453fd6d41357,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,7939942582,7985129864,45.187282,45.040644,4.081766,40.958878,168912,86696
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,data_preprocessor._call_impl,7943719709,7949178692,5.458983,5.201324,0.324899,4.876424999999999,12386304,2999274
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,backbone._call_impl,7949225629,7966525639,17.30001,17.138483,16.903377,0.2351060000000018,0,0
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,neck._call_impl,7966547323,7972012260,5.464937,5.350351,5.331631,0.01872,0,0
e85d809f96a144859dab532638f1b220,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_encode,7971338193,8009558657,38.220464,0.0,0.0,0.0,0,0
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,rpn_head.predict,7972035732,7980139752,8.10402,7.853378999999999,5.035305,2.8180739999999997,1159568,281
5f413725e3d84fbc987d7f6b521bcf95,faster-rcnn_r50_fpn_1x_coco,roi_head.predict,7980153634,7984879097,4.725463,4.577031,2.683928,1.893103,24976,68
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,7986069712,7986275630,0.205918,0.0,0.0,0.0,0,0
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,7986293006,8022416047,36.123041,28.020785,17.932601,10.088184000000002,6783512,556574
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,7994020122,8000525566,6.505444,6.198837,5.72904,0.4697970000000007,6661248,510088
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_voxel_encoder._call_impl,8000571130,8007401413,6.830283,6.78745,5.525901999999999,1.2615480000000003,0,0
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_middle_encoder._call_impl,8007446956,8007868838,0.421882,0.377091,0.0799049999999999,0.297186,0,20
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_backbone._call_impl,8007888214,8010030356,2.142142,2.057458,1.856688,0.2007700000000001,0,0
6948a23b0e2a437f8e6b03d94fa8c1e0,faster-rcnn_r50_fpn_1x_coco,image_encode,8009892127,8030621625,20.729498,0.0,0.0,0.0,0,0
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_neck._call_impl,8010055135,8010939486,0.884351,0.798183,0.789863,0.0083199999999999,0,0
7f4f4f15b0924b819dfe777bff607413,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,pts_bbox_head.predict,8010958905,8022373570,11.414665,11.294337,3.949891,7.344445999999999,122264,46466
e85d809f96a144859dab532638f1b220,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,lidar_decode,8022930412,8023148545,0.218133,0.0,0.0,0.0,0,0
e85d809f96a144859dab532638f1b220,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,e2e,8023165175,8091246199,68.081024,60.051275,17.431541,42.619734,47717828,581190
e85d809f96a144859dab532638f1b220,pointpillars_hv_secfpn_sbn-all_8xb4-2x_nus-3d,data_preprocessor._call_impl,8030765499,8037307697,6.542198,6.230837999999999,5.747122,0.4837159999999993,6642240,509044
