adverse_median_ms,adverse_p0_p99_range_ms,adverse_width_ms,clear_baseline_id,clear_median_ms,clear_p0_p99_range_ms,clear_width_ms,condition_id,median_change_ms,module,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
0.362512,0.17800189999999955,0.17800189999999955,clear,0.36218649999999997,0.1890037200000001,0.1890037200000001,r7p5,0.0003255000000000341,neck,on,observed_damping,3dssd+dino,-5.820954211906804,dino,-0.01100182000000055,0.941790457880932
0.3475555,0.33376588,0.33376588,clear,0.3324475,0.32583982,0.32583982,r15,0.01510800000000001,positional_encoding,on,observed_amplification,3dssd+dino,2.4325019575569318,dino,0.007926060000000013,1.0243250195755693
0.38387649999999995,0.35990056,0.35990056,clear,0.3324475,0.32583982,0.32583982,r25,0.05142899999999995,positional_encoding,on,observed_amplification,3dssd+dino,10.453215939046355,dino,0.03406073999999998,1.1045321593904636
0.34640150000000003,0.3362410500000003,0.3362410500000003,clear,0.3324475,0.32583982,0.32583982,r50,0.013954000000000022,positional_encoding,on,observed_amplification,3dssd+dino,3.192129801692234,dino,0.010401230000000317,1.0319212980169223
0.334708,0.31333185999999996,0.31333185999999996,clear,0.3324475,0.32583982,0.32583982,r7p5,0.0022604999999999986,positional_encoding,on,observed_damping,3dssd+dino,-3.8386836820619497,dino,-0.01250796000000004,0.9616131631793805
7.484722,3.494367200000001,3.494367200000001,clear,7.555597,2.933178800000002,2.933178800000002,r15,-0.07087500000000002,backbone,on,observed_amplification,3dssd+faster-rcnn,19.132430658506006,3dssd,0.5611883999999989,1.19132430658506
7.590208,2.6262281599999895,2.6262281599999895,clear,7.555597,2.933178800000002,2.933178800000002,r25,0.03461099999999995,backbone,on,observed_damping,3dssd+faster-rcnn,-10.464777667151159,3dssd,-0.3069506400000126,0.8953522233284884
7.517555,3.3228512999999955,3.3228512999999955,clear,7.555597,2.933178800000002,2.933178800000002,r50,-0.03804199999999991,backbone,on,observed_amplification,3dssd+faster-rcnn,13.284989650136335,3dssd,0.3896724999999934,1.1328498965013634
7.612598,2.835353359999999,2.835353359999999,clear,7.555597,2.933178800000002,2.933178800000002,r7p5,0.057001000000000523,backbone,on,observed_damping,3dssd+faster-rcnn,-3.3351338827350974,3dssd,-0.09782544000000293,0.966648661172649
42.381611,30.708763559999998,30.708763559999998,clear,42.962506,29.235475400000002,29.235475400000002,r15,-0.5808949999999982,bbox_head,on,observed_amplification,3dssd+faster-rcnn,5.0393849932058865,3dssd,1.4732881599999956,1.0503938499320589
42.608023,31.41325447999998,31.41325447999998,clear,42.962506,29.235475400000002,29.235475400000002,r25,-0.3544829999999948,bbox_head,on,observed_amplification,3dssd+faster-rcnn,7.449097544006356,3dssd,2.177779079999979,1.0744909754400636
42.405827,31.285326380000004,31.285326380000004,clear,42.962506,29.235475400000002,29.235475400000002,r50,-0.5566789999999955,bbox_head,on,observed_amplification,3dssd+faster-rcnn,7.011519231187191,3dssd,2.049850980000002,1.070115192311872
42.216046,27.848515919999997,27.848515919999997,clear,42.962506,29.235475400000002,29.235475400000002,r7p5,-0.746459999999999,bbox_head,on,observed_damping,3dssd+faster-rcnn,-4.744097576740636,3dssd,-1.3869594800000051,0.9525590242325936
0.252235,0.18301044,0.18301044,clear,0.250054,0.11305660000000037,0.11305660000000037,r15,0.0021809999999999885,data_preprocessor,on,observed_amplification,3dssd+faster-rcnn,61.87506081024849,3dssd,0.06995383999999963,1.618750608102485
0.25332,0.1336043199999999,0.1336043199999999,clear,0.250054,0.11305660000000037,0.11305660000000037,r25,0.003265999999999991,data_preprocessor,on,observed_amplification,3dssd+faster-rcnn,18.174719565243834,3dssd,0.02054771999999952,1.1817471956524384
0.251546,0.10513488000000001,0.10513488000000001,clear,0.250054,0.11305660000000037,0.11305660000000037,r50,0.0014919999999999933,data_preprocessor,on,observed_damping,3dssd+faster-rcnn,-7.006862049628526,3dssd,-0.007921720000000354,0.9299313795037147
0.250021,0.13672921999999998,0.13672921999999998,clear,0.250054,0.11305660000000037,0.11305660000000037,r7p5,-3.300000000000525e-05,data_preprocessor,on,observed_amplification,3dssd+faster-rcnn,20.93873334241392,3dssd,0.023672619999999617,1.2093873334241392
3.782608,2.5203195599999986,2.5203195599999986,clear,3.861024,2.5635008,2.5635008,r15,-0.07841599999999982,backbone,on,observed_damping,3dssd+faster-rcnn,-1.6844636834129845,faster-rcnn,-0.04318124000000134,0.9831553631658702
