adverse_p0_p99_range_ms,adverse_width_ms,analysis_scope,camera_model,clear_baseline_id,clear_p0_p99_range_ms,clear_width_ms,co_runner,condition_id,lidar_model,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
20.22358784,20.22358784,single-run exploratory descriptive,deeplabv3plus,clear,20.489682600000002,20.489682600000002,pointpillars,r15,pointpillars,off,observed_damping,pointpillars+deeplabv3plus,-1.2986768277220673,deeplabv3plus,-0.26609476000000143,0.9870132317227793
20.590235879999994,20.590235879999994,single-run exploratory descriptive,deeplabv3plus,clear,20.489682600000002,20.489682600000002,pointpillars,r25,pointpillars,off,observed_amplification,pointpillars+deeplabv3plus,0.4907507937677469,deeplabv3plus,0.10055327999999264,1.0049075079376775
20.732164400000002,20.732164400000002,single-run exploratory descriptive,deeplabv3plus,clear,20.489682600000002,20.489682600000002,pointpillars,r50,pointpillars,off,observed_amplification,pointpillars+deeplabv3plus,1.183433656507682,deeplabv3plus,0.2424818000000002,1.0118343365650768
19.742209360000004,19.742209360000004,single-run exploratory descriptive,deeplabv3plus,clear,20.489682600000002,20.489682600000002,pointpillars,r7p5,pointpillars,off,observed_damping,pointpillars+deeplabv3plus,-3.6480469443679775,deeplabv3plus,-0.7474732399999979,0.9635195305563202
85.49075574,85.49075574,single-run exploratory descriptive,deeplabv3plus,clear,85.59475732,85.59475732,deeplabv3plus,r15,pointpillars,off,observed_damping,pointpillars+deeplabv3plus,-0.12150461460062045,pointpillars,-0.10400158000000204,0.9987849538539938
87.19639336,87.19639336,single-run exploratory descriptive,deeplabv3plus,clear,85.59475732,85.59475732,deeplabv3plus,r25,pointpillars,off,observed_amplification,pointpillars+deeplabv3plus,1.8711847432573592,pointpillars,1.6016360400000025,1.0187118474325736
86.5799426,86.5799426,single-run exploratory descriptive,deeplabv3plus,clear,85.59475732,85.59475732,deeplabv3plus,r50,pointpillars,off,observed_amplification,pointpillars+deeplabv3plus,1.150987876882259,pointpillars,0.985185279999996,1.0115098787688226
85.19119554,85.19119554,single-run exploratory descriptive,deeplabv3plus,clear,85.59475732,85.59475732,deeplabv3plus,r7p5,pointpillars,off,observed_damping,pointpillars+deeplabv3plus,-0.4714795539302319,pointpillars,-0.403561780000004,0.9952852044606977
15.186372719999998,15.186372719999998,single-run exploratory descriptive,detr,clear,14.878572720000001,14.878572720000001,pointpillars,r15,pointpillars,off,observed_amplification,pointpillars+detr,2.068746819957057,detr,0.30779999999999674,1.0206874681995706
15.090995560000007,15.090995560000007,single-run exploratory descriptive,detr,clear,14.878572720000001,14.878572720000001,pointpillars,r25,pointpillars,off,observed_amplification,pointpillars+detr,1.427709794464782,detr,0.21242284000000566,1.0142770979446478
15.212570000000003,15.212570000000003,single-run exploratory descriptive,detr,clear,14.878572720000001,14.878572720000001,pointpillars,r50,pointpillars,off,observed_amplification,pointpillars+detr,2.244820698097194,detr,0.33399728000000195,1.022448206980972
15.361852959999997,15.361852959999997,single-run exploratory descriptive,detr,clear,14.878572720000001,14.878572720000001,pointpillars,r7p5,pointpillars,off,observed_amplification,pointpillars+detr,3.248162636933327,detr,0.4832802399999956,1.0324816263693333
50.59595636,50.59595636,single-run exploratory descriptive,detr,clear,50.306990600000006,50.306990600000006,detr,r15,pointpillars,off,observed_amplification,pointpillars+detr,0.5744047826227838,pointpillars,0.2889657599999964,1.0057440478262278
51.358861550000015,51.358861550000015,single-run exploratory descriptive,detr,clear,50.306990600000006,50.306990600000006,detr,r25,pointpillars,off,observed_amplification,pointpillars+detr,2.0909041416601992,pointpillars,1.0518709500000085,1.020909041416602
51.252434660000006,51.252434660000006,single-run exploratory descriptive,detr,clear,50.306990600000006,50.306990600000006,detr,r50,pointpillars,off,observed_amplification,pointpillars+detr,1.8793492688071955,pointpillars,0.9454440599999998,1.018793492688072
50.65317851999999,50.65317851999999,single-run exploratory descriptive,detr,clear,50.306990600000006,50.306990600000006,detr,r7p5,pointpillars,off,observed_amplification,pointpillars+detr,0.6881507239273832,pointpillars,0.3461879199999842,1.0068815072392738
21.91251776,21.91251776,single-run exploratory descriptive,dino,clear,21.516150120000006,21.516150120000006,pointpillars,r15,pointpillars,off,observed_amplification,pointpillars+dino,1.842186626275466,dino,0.396367639999994,1.0184218662627547
27.983835279999994,27.983835279999994,single-run exploratory descriptive,dino,clear,21.516150120000006,21.516150120000006,pointpillars,r25,pointpillars,off,observed_amplification,pointpillars+dino,30.059676679742296,dino,6.467685159999988,1.300596766797423
27.440967049999998,27.440967049999998,single-run exploratory descriptive,dino,clear,21.516150120000006,21.516150120000006,pointpillars,r50,pointpillars,off,observed_amplification,pointpillars+dino,27.536603420946903,dino,5.9248169299999915,1.275366034209469
26.425561000000002,26.425561000000002,single-run exploratory descriptive,dino,clear,21.516150120000006,21.516150120000006,pointpillars,r7p5,pointpillars,off,observed_amplification,pointpillars+dino,22.81732955300646,dino,4.909410879999996,1.2281732955300646
69.33601272000001,69.33601272000001,single-run exploratory descriptive,dino,clear,69.91810278,69.91810278,dino,r15,pointpillars,off,observed_damping,pointpillars+dino,-0.8325312570788057,pointpillars,-0.5820900599999845,0.9916746874292119
29.884958440000005,29.884958440000005,single-run exploratory descriptive,dino,clear,69.91810278,69.91810278,dino,r25,pointpillars,off,observed_damping,pointpillars+dino,-57.25719484403893,pointpillars,-40.03314433999999,0.4274280515596108
67.61986399999999,67.61986399999999,single-run exploratory descriptive,dino,clear,69.91810278,69.91810278,dino,r50,pointpillars,off,observed_damping,pointpillars+dino,-3.2870439680428687,pointpillars,-2.2982387800000055,0.9671295603195713
69.65955872,69.65955872,single-run exploratory descriptive,dino,clear,69.91810278,69.91810278,dino,r7p5,pointpillars,off,observed_damping,pointpillars+dino,-0.3697812865625205,pointpillars,-0.2585440599999913,0.9963021871343748
21.442023760000005,21.442023760000005,single-run exploratory descriptive,faster-rcnn,clear,20.495046719999998,20.495046719999998,pointpillars,r15,pointpillars,off,observed_amplification,pointpillars+faster-rcnn,4.620516620125126,faster-rcnn,0.9469770400000073,1.0462051662012513
21.41965116,21.41965116,single-run exploratory descriptive,faster-rcnn,clear,20.495046719999998,20.495046719999998,pointpillars,r25,pointpillars,off,observed_amplification,pointpillars+faster-rcnn,4.511355610122769,faster-rcnn,0.9246044400000031,1.0451135561012277
21.70590996,21.70590996,single-run exploratory descriptive,faster-rcnn,clear,20.495046719999998,20.495046719999998,pointpillars,r50,pointpillars,off,observed_amplification,pointpillars+faster-rcnn,5.908077481074425,faster-rcnn,1.210863240000002,1.0590807748107443
21.162659759999997,21.162659759999997,single-run exploratory descriptive,faster-rcnn,clear,20.495046719999998,20.495046719999998,pointpillars,r7p5,pointpillars,off,observed_amplification,pointpillars+faster-rcnn,3.2574360484307174,faster-rcnn,0.6676130399999991,1.0325743604843072
65.96321309999999,65.96321309999999,single-run exploratory descriptive,faster-rcnn,clear,68.55949000000001,68.55949000000001,faster-rcnn,r15,pointpillars,off,observed_damping,pointpillars+faster-rcnn,-3.786896460285838,pointpillars,-2.5962769000000208,0.9621310353971416
65.5187568,65.5187568,single-run exploratory descriptive,faster-rcnn,clear,68.55949000000001,68.55949000000001,faster-rcnn,r25,pointpillars,off,observed_damping,pointpillars+faster-rcnn,-4.435174765739946,pointpillars,-3.0407332000000054,0.9556482523426005
65.81913580000001,65.81913580000001,single-run exploratory descriptive,faster-rcnn,clear,68.55949000000001,68.55949000000001,faster-rcnn,r50,pointpillars,off,observed_damping,pointpillars+faster-rcnn,-3.997045777324182,pointpillars,-2.7403541999999987,0.9600295422267582
65.56957516999998,65.56957516999998,single-run exploratory descriptive,faster-rcnn,clear,68.55949000000001,68.55949000000001,faster-rcnn,r7p5,pointpillars,off,observed_damping,pointpillars+faster-rcnn,-4.361051737695298,pointpillars,-2.989914830000032,0.956389482623047
28.990882900000003,28.990882900000003,single-run exploratory descriptive,mask-rcnn,clear,29.39254545,29.39254545,pointpillars,r15,pointpillars,off,observed_damping,pointpillars+mask-rcnn,-1.3665456456749214,mask-rcnn,-0.4016625499999975,0.9863345435432508
30.519406649999993,30.519406649999993,single-run exploratory descriptive,mask-rcnn,clear,29.39254545,29.39254545,pointpillars,r25,pointpillars,off,observed_amplification,pointpillars+mask-rcnn,3.833833316399593,mask-rcnn,1.1268611999999933,1.038338333163996
31.313695399999993,31.313695399999993,single-run exploratory descriptive,mask-rcnn,clear,29.39254545,29.39254545,pointpillars,r50,pointpillars,off,observed_amplification,pointpillars+mask-rcnn,6.536180928147517,mask-rcnn,1.9211499499999931,1.0653618092814752
28.816090199999998,28.816090199999998,single-run exploratory descriptive,mask-rcnn,clear,29.39254545,29.39254545,pointpillars,r7p5,pointpillars,off,observed_damping,pointpillars+mask-rcnn,-1.9612294245852757,mask-rcnn,-0.5764552500000022,0.9803877057541472
77.12492644,77.12492644,single-run exploratory descriptive,mask-rcnn,clear,76.45702136000001,76.45702136000001,mask-rcnn,r15,pointpillars,off,observed_amplification,pointpillars+mask-rcnn,0.8735693179245496,pointpillars,0.6679050799999828,1.0087356931792455
75.37723199999996,75.37723199999996,single-run exploratory descriptive,mask-rcnn,clear,76.45702136000001,76.45702136000001,mask-rcnn,r25,pointpillars,off,observed_damping,pointpillars+mask-rcnn,-1.4122827973062524,pointpillars,-1.0797893600000492,0.9858771720269375
71.69789266,71.69789266,single-run exploratory descriptive,mask-rcnn,clear,76.45702136000001,76.45702136000001,mask-rcnn,r50,pointpillars,off,observed_damping,pointpillars+mask-rcnn,-6.22458031367914,pointpillars,-4.759128700000019,0.9377541968632086
75.64748327999999,75.64748327999999,single-run exploratory descriptive,mask-rcnn,clear,76.45702136000001,76.45702136000001,mask-rcnn,r7p5,pointpillars,off,observed_damping,pointpillars+mask-rcnn,-1.0588145674525928,pointpillars,-0.8095380800000243,0.9894118543254741
77.08286076000002,77.08286076000002,single-run exploratory descriptive,vit-upernet,clear,76.7334654,76.7334654,vit-upernet,r15,pointpillars,off,observed_amplification,pointpillars+vit-upernet,0.45533634924301847,pointpillars,0.3493953600000168,1.0045533634924302
78.00132780000001,78.00132780000001,single-run exploratory descriptive,vit-upernet,clear,76.7334654,76.7334654,vit-upernet,r25,pointpillars,off,observed_amplification,pointpillars+vit-upernet,1.6522939416209637,pointpillars,1.2678624000000127,1.0165229394162096
77.89940036,77.89940036,single-run exploratory descriptive,vit-upernet,clear,76.7334654,76.7334654,vit-upernet,r50,pointpillars,off,observed_amplification,pointpillars+vit-upernet,1.5194608427003153,pointpillars,1.1659349600000013,1.0151946084270032
77.09579497,77.09579497,single-run exploratory descriptive,vit-upernet,clear,76.7334654,76.7334654,vit-upernet,r7p5,pointpillars,off,observed_amplification,pointpillars+vit-upernet,0.47219237149167537,pointpillars,0.36232957,1.0047219237149168
19.05241308,19.05241308,single-run exploratory descriptive,vit-upernet,clear,18.624493279999996,18.624493279999996,pointpillars,r15,pointpillars,off,observed_amplification,pointpillars+vit-upernet,2.2976184831805746,vit-upernet,0.42791980000000507,1.0229761848318057
19.534657799999998,19.534657799999998,single-run exploratory descriptive,vit-upernet,clear,18.624493279999996,18.624493279999996,pointpillars,r25,pointpillars,off,observed_amplification,pointpillars+vit-upernet,4.886922324900977,vit-upernet,0.9101645200000021,1.0488692232490098
19.002133360000002,19.002133360000002,single-run exploratory descriptive,vit-upernet,clear,18.624493279999996,18.624493279999996,pointpillars,r50,pointpillars,off,observed_amplification,pointpillars+vit-upernet,2.0276529101897145,vit-upernet,0.37764008000000615,1.0202765291018971
18.302791720000002,18.302791720000002,single-run exploratory descriptive,vit-upernet,clear,18.624493279999996,18.624493279999996,pointpillars,r7p5,pointpillars,off,observed_damping,pointpillars+vit-upernet,-1.7273036917758944,vit-upernet,-0.32170155999999395,0.9827269630822411
18.012460869999995,18.012460869999995,single-run exploratory descriptive,yolov3,clear,18.14435056,18.14435056,yolov3,r15,pointpillars,off,observed_damping,pointpillars+yolov3,-0.7268912136803696,pointpillars,-0.13188969000000483,0.9927310878631963
18.943687519999997,18.943687519999997,single-run exploratory descriptive,yolov3,clear,18.14435056,18.14435056,yolov3,r25,pointpillars,off,observed_amplification,pointpillars+yolov3,4.405431637559798,pointpillars,0.799336959999998,1.044054316375598
18.70517900999999,18.70517900999999,single-run exploratory descriptive,yolov3,clear,18.14435056,18.14435056,yolov3,r50,pointpillars,off,observed_amplification,pointpillars+yolov3,3.0909260055653975,pointpillars,0.5608284499999918,1.030909260055654
18.530065299999997,18.530065299999997,single-run exploratory descriptive,yolov3,clear,18.14435056,18.14435056,yolov3,r7p5,pointpillars,off,observed_amplification,pointpillars+yolov3,2.1258117711323354,pointpillars,0.3857147399999974,1.0212581177113234
15.385853679999999,15.385853679999999,single-run exploratory descriptive,yolov3,clear,18.38678412,18.38678412,pointpillars,r15,pointpillars,off,observed_damping,pointpillars+yolov3,-16.321127285851887,yolov3,-3.000930440000003,0.8367887271414811
15.7060656,15.7060656,single-run exploratory descriptive,yolov3,clear,18.38678412,18.38678412,pointpillars,r25,pointpillars,off,observed_damping,pointpillars+yolov3,-14.579594248262707,yolov3,-2.680718520000001,0.8542040575173729
17.13366348,17.13366348,single-run exploratory descriptive,yolov3,clear,18.38678412,18.38678412,pointpillars,r50,pointpillars,off,observed_damping,pointpillars+yolov3,-6.815333403718682,yolov3,-1.2531206400000023,0.9318466659628132
14.796599039999997,14.796599039999997,single-run exploratory descriptive,yolov3,clear,18.38678412,18.38678412,pointpillars,r7p5,pointpillars,off,observed_damping,pointpillars+yolov3,-19.525899997350948,yolov3,-3.590185080000005,0.8047410000264905
